date,hour,type,0,1,2,3,4,5,6,7,气温,露点,湿度,气压,风向,风速,values
2018042911,11,AQI,145.20000000000005,280.6,137.2,191.75,301.0,209.0,181.75,114.33333333333331,24.0,14.0,0.53,-6.0,不定,7.2,234.0
2018042912,12,AQI,144.0,260.8,132.8,174.5,286.0,191.5,158.25,116.66666666666669,25.0,14.0,0.5,-6.0,不定,3.6,216.0
2018042913,13,AQI,136.79999999999998,235.0,125.8,257.3333333333333,241.0,198.0,140.75,125.33333333333331,27.0,15.0,0.48,-7.0,东南,7.2,203.0
2018042914,14,AQI,129.66666666666666,171.6,116.2,326.3333333333333,224.33333333333331,153.75,123.5,119.66666666666669,26.0,15.0,0.51,-8.0,东南,10.8,167.0
2018042915,15,AQI,120.0,149.0,119.4,355.0,185.66666666666663,167.0,121.0,120.66666666666669,28.0,15.0,0.45,-8.0,东南偏南,10.8,153.0
2018042916,16,AQI,137.20000000000002,160.4,134.0,329.25,168.0,150.5,129.0,125.33333333333331,28.0,15.0,0.45,-9.0,南,10.8,147.0
2018042917,17,AQI,135.66666666666666,178.4,137.0,244.25,164.0,176.25,140.75,133.66666666666666,28.0,16.0,0.48,-9.0,东北偏东,7.2,158.0
2018042918,18,AQI,141.16666666666666,170.6,132.2,180.75,147.5,184.5,143.75,127.0,26.0,18.0,0.61,-8.0,东北偏东,3.6,157.0
2018042919,19,AQI,154.83333333333334,167.4,139.0,150.75,168.33333333333334,184.5,139.5,123.33333333333331,26.0,16.0,0.54,-7.0,东北偏北,14.4,153.0
2018042920,20,AQI,165.66666666666666,165.4,140.2,112.75,153.33333333333334,196.75,124.5,125.33333333333331,25.0,16.0,0.57,-6.0,东北偏北,10.8,150.0
2018042921,21,AQI,151.66666666666666,149.6,137.0,121.5,154.33333333333334,192.75,112.25,132.33333333333334,24.0,15.0,0.57,-5.0,东北偏北,14.4,142.0
2018042922,22,AQI,137.0,146.8,138.8,118.0,150.0,185.75,104.75,117.66666666666669,24.0,11.0,0.44,-4.0,东北偏北,10.8,122.0
2018042923,23,AQI,113.33333333333331,138.4,105.2,89.25,137.0,158.5,86.75,74.33333333333333,24.0,11.0,0.44,-3.0,东北偏北,14.4,122.0
201804300,0,AQI,96.0,106.4,89.8,112.0,95.0,127.5,66.5,69.33333333333333,23.0,10.0,0.44,-2.0,东北偏北,21.6,122.0
201804301,1,AQI,80.33333333333333,82.6,77.4,86.5,75.33333333333333,93.75,52.25,51.33333333333334,22.0,10.0,0.46,-1.0,东北偏东,14.4,72.0
201804302,2,AQI,74.16666666666667,75.6,85.8,89.25,70.66666666666667,88.5,46.75,38.0,20.0,11.0,0.56,-1.0,东北偏东,7.2,69.0
201804303,3,AQI,65.33333333333333,64.0,58.0,73.5,66.0,86.5,48.0,47.66666666666666,18.0,11.0,0.64,0.0,不定,3.6,57.0
201804304,4,AQI,47.33333333333334,64.0,54.8,75.75,67.66666666666667,70.5,54.25,48.66666666666666,18.0,10.0,0.59,1.0,东南,10.8,57.0
201804305,5,AQI,45.16666666666666,47.2,44.4,72.75,51.33333333333334,52.0,45.75,45.66666666666666,16.0,10.0,0.68,2.0,不定,3.6,49.0
201804306,6,AQI,55.16666666666666,49.2,53.2,76.25,58.0,56.75,51.0,52.0,17.0,10.0,0.63,2.0,东南偏东,7.2,53.0
201804307,7,AQI,64.5,59.0,56.8,85.25,62.0,62.5,55.75,56.0,19.0,12.0,0.64,4.0,南,7.2,63.0
201804308,8,AQI,70.83333333333333,60.0,67.8,68.25,64.0,68.75,49.5,63.0,20.0,12.0,0.6,5.0,南,14.4,63.0
201804309,9,AQI,66.16666666666667,60.6,62.4,61.75,64.0,66.5,49.75,63.33333333333334,21.0,11.0,0.53,5.0,南,14.4,63.0
2018043010,10,AQI,66.66666666666667,61.4,67.6,66.0,70.33333333333333,69.5,56.5,67.0,22.0,11.0,0.5,5.0,南,18.0,64.0
2018043011,11,AQI,63.16666666666666,61.0,63.8,68.0,77.33333333333333,60.5,67.0,68.66666666666667,23.0,10.0,0.44,5.0,南,18.0,64.0
2018043012,12,AQI,66.5,62.8,63.5,71.5,77.33333333333333,62.25,66.25,72.33333333333333,24.0,11.0,0.44,4.0,南,10.8,64.0
2018043013,13,AQI,57.33333333333334,64.4,64.0,78.25,84.33333333333333,58.5,68.25,79.0,24.0,12.0,0.47,3.0,南,18.0,67.0
2018043014,14,AQI,54.5,61.8,56.8,74.0,92.66666666666669,55.75,76.5,75.0,24.0,12.0,0.47,3.0,南,18.0,63.0
2018043015,15,AQI,55.16666666666666,59.0,59.4,79.0,78.66666666666667,56.33333333333334,75.25,67.0,23.0,11.0,0.47,2.0,南,21.6,63.0
2018043016,16,AQI,57.83333333333334,57.4,61.4,73.0,76.66666666666667,58.66666666666666,74.5,59.33333333333334,22.0,11.0,0.5,1.0,东南偏南,18.0,60.0
2018043017,17,AQI,59.83333333333334,60.0,61.4,68.0,85.0,59.75,74.25,57.0,22.0,11.0,0.5,1.0,东南偏南,18.0,62.0
2018043018,18,AQI,57.83333333333334,59.8,56.6,70.5,80.66666666666667,62.75,64.5,47.0,21.0,10.0,0.49,1.0,东南,10.8,62.0
2018043019,19,AQI,57.66666666666666,62.0,59.4,81.5,68.0,66.25,56.0,45.33333333333334,20.0,10.0,0.52,2.0,东南偏东,10.8,66.0
2018043020,20,AQI,58.0,62.0,57.4,75.5,79.0,61.5,56.5,44.0,20.0,10.0,0.52,2.0,东南偏东,10.8,68.0
2018043021,21,AQI,51.16666666666666,62.6,49.2,62.0,66.66666666666667,60.75,50.0,44.33333333333334,19.0,11.0,0.6,3.0,东南偏南,7.2,66.0
2018043022,22,AQI,55.16666666666666,59.8,50.6,58.25,64.66666666666667,65.25,55.25,49.33333333333334,16.0,13.0,0.82,3.0,东南偏东,3.6,62.0
2018043023,23,AQI,51.0,57.0,51.4,60.5,61.33333333333334,63.25,48.5,49.0,16.0,12.0,0.77,2.0,不定,3.6,56.0
201805010,0,AQI,58.16666666666666,59.2,52.8,64.25,70.0,81.0,52.5,52.33333333333334,14.0,12.0,0.88,3.0,不定,3.6,53.0
201805011,1,AQI,68.66666666666667,62.0,56.2,60.75,72.33333333333333,69.25,53.25,51.66666666666666,14.0,12.0,0.88,3.0,不定,3.6,57.0
201805012,2,AQI,65.33333333333333,65.4,62.2,63.5,70.0,67.0,51.0,45.0,14.0,12.0,0.88,3.0,东北偏东,3.6,60.0
201805013,3,AQI,67.33333333333333,70.2,68.2,64.0,71.66666666666667,65.0,52.75,43.0,14.0,12.0,0.88,3.0,不定,3.6,63.0
201805014,4,AQI,64.66666666666667,66.8,67.4,67.25,79.33333333333333,65.5,51.25,46.33333333333334,13.0,11.0,0.88,3.0,北,7.2,62.0
201805015,5,AQI,73.33333333333333,69.2,73.8,84.75,72.0,71.75,53.25,50.0,15.0,12.0,0.82,3.0,西北偏北,14.4,65.0
201805016,6,AQI,70.5,68.6,76.4,310.0,84.66666666666667,71.0,53.5,47.0,14.0,11.0,0.82,4.0,北,7.2,71.0
201805017,7,AQI,144.83333333333334,165.4,124.0,370.25,289.0,136.25,104.0,50.0,17.0,12.0,0.72,4.0,东北偏北,7.2,171.0
201805018,8,AQI,436.16666666666674,464.8,250.4,382.5,500.0,304.0,353.0,72.33333333333333,19.0,11.0,0.6,4.0,北,14.4,411.0
201805019,9,AQI,370.83333333333326,457.4,281.2,360.25,362.33333333333326,354.5,363.25,223.66666666666663,20.0,7.0,0.43,5.0,东北偏北,18.0,334.0
2018050110,10,AQI,367.33333333333326,385.2,436.0,248.25,281.0,369.5,216.25,302.6666666666667,20.0,4.0,0.35,5.0,东北偏北,21.6,263.0
2018050111,11,AQI,374.83333333333326,241.8,428.2,209.0,235.0,376.0,145.75,231.66666666666663,21.0,3.0,0.31,5.0,东北偏北,25.2,199.0
2018050112,12,AQI,322.6666666666667,167.4,241.8,185.5,205.66666666666663,393.5,124.0,142.0,22.0,4.0,0.31,5.0,东北偏东,21.6,182.0
2018050113,13,AQI,221.0,159.0,160.6,152.0,179.33333333333337,296.5,100.5,134.0,22.0,4.0,0.31,4.0,东北,18.0,154.0
2018050114,14,AQI,146.66666666666666,145.8,141.2,152.25,139.33333333333334,212.5,81.0,134.66666666666666,21.0,3.0,0.31,3.0,东北,18.0,123.0
2018050115,15,AQI,108.33333333333331,117.8,139.4,129.0,102.33333333333331,136.75,73.5,127.33333333333331,21.0,3.0,0.31,3.0,东北偏北,14.4,89.0
2018050116,16,AQI,119.66666666666669,93.0,170.6,96.75,98.0,170.0,73.25,125.5,21.0,6.0,0.38,3.0,不定,10.8,93.0
2018050117,17,AQI,95.16666666666669,93.6,135.8,69.5,122.33333333333331,127.0,73.75,101.0,19.0,7.0,0.46,4.0,东南,10.8,91.0
2018050118,18,AQI,81.16666666666667,87.6,82.6,83.5,91.33333333333331,86.0,72.75,69.0,19.0,8.0,0.49,5.0,西南偏西,10.8,83.0
2018050119,19,AQI,77.16666666666667,76.0,93.4,87.25,91.33333333333331,68.0,90.5,80.66666666666667,17.0,10.0,0.63,6.0,东南偏南,18.0,93.0
2018050120,20,AQI,78.16666666666667,58.2,83.8,58.5,76.0,73.5,107.75,74.33333333333333,16.0,11.0,0.72,7.0,东南偏东,10.8,89.0
2018050121,21,AQI,63.16666666666666,48.2,89.2,53.75,69.66666666666667,43.5,78.5,60.0,15.0,11.0,0.77,7.0,东南偏东,7.2,71.0
2018050122,22,AQI,74.16666666666667,63.8,82.8,54.5,67.66666666666667,58.25,61.5,49.66666666666666,14.0,12.0,0.88,7.0,东南偏东,7.2,69.0
2018050123,23,AQI,66.66666666666667,61.0,66.4,63.25,79.33333333333333,62.75,60.25,48.0,15.0,11.0,0.77,7.0,西北偏西,18.0,67.0
201805020,0,AQI,62.5,64.0,66.0,53.25,76.33333333333333,56.75,60.5,49.66666666666666,15.0,11.0,0.77,7.0,西北,14.4,66.0
201805021,1,AQI,61.0,47.0,62.4,62.25,68.66666666666667,53.25,50.0,40.66666666666666,15.0,11.0,0.77,7.0,西北偏西,18.0,59.0
201805022,2,AQI,58.0,36.8,64.4,52.25,64.66666666666667,49.75,45.5,39.66666666666666,15.0,10.0,0.72,7.0,西北,14.4,55.0
201805023,3,AQI,51.83333333333334,35.8,58.2,43.5,53.33333333333334,43.25,38.0,40.333333333333336,14.0,10.0,0.77,7.0,西北,14.4,53.0
201805024,4,AQI,44.0,24.8,49.0,43.0,50.66666666666666,36.0,29.75,33.666666666666664,10.0,8.0,0.87,7.0,北,10.8,49.0
201805025,5,AQI,41.333333333333336,24.2,51.6,42.5,31.0,34.25,25.25,22.66666666666667,10.0,7.0,0.82,7.0,西北偏北,7.2,30.0
201805026,6,AQI,37.66666666666666,22.8,51.8,40.0,31.66666666666667,30.25,26.75,25.0,12.0,9.0,0.82,7.0,北,10.8,30.0
201805027,7,AQI,46.66666666666666,45.8,48.2,42.0,39.66666666666666,38.75,30.0,26.0,14.0,8.0,0.67,8.0,西北,14.4,35.0
201805028,8,AQI,46.66666666666666,43.6,50.6,47.5,43.33333333333334,27.75,40.75,28.0,18.0,7.0,0.49,9.0,西北,14.4,47.0
201805029,9,AQI,41.833333333333336,32.2,48.0,41.25,48.33333333333334,25.5,33.5,22.33333333333333,20.0,3.0,0.33,8.0,西北,10.8,32.0
2018050210,10,AQI,32.333333333333336,31.8,36.2,36.25,36.0,29.25,34.5,28.0,21.0,-2.0,0.21,8.0,东北,14.4,26.0
2018050211,11,AQI,37.0,40.2,32.6,35.75,33.666666666666664,32.25,35.0,32.0,23.0,-1.0,0.2,8.0,不定,14.4,30.0
2018050212,12,AQI,36.66666666666666,36.2,44.6,52.25,31.0,38.0,34.75,36.66666666666666,23.0,-5.0,0.15,7.0,不定,7.2,32.0
2018050213,13,AQI,34.166666666666664,41.8,40.8,37.5,31.66666666666667,34.25,33.0,34.666666666666664,24.0,-3.0,0.17,6.0,不定,7.2,37.0
2018050214,14,AQI,41.0,40.2,39.6,38.75,36.333333333333336,35.25,33.5,39.333333333333336,24.0,-6.0,0.13,5.0,不定,3.6,41.0
2018050215,15,AQI,42.16666666666666,39.4,36.5,34.0,37.0,36.0,34.25,35.666666666666664,23.0,-5.0,0.15,4.0,东南,7.2,45.0
2018050216,16,AQI,40.833333333333336,59.6,38.6,80.0,59.33333333333334,54.5,35.5,35.333333333333336,23.0,-3.0,0.18,3.0,东南偏南,7.2,48.0
2018050217,17,AQI,61.5,50.0,56.2,63.75,46.0,53.25,39.75,33.666666666666664,23.0,-4.0,0.16,3.0,东南偏南,10.8,56.0
2018050218,18,AQI,46.16666666666666,41.4,63.8,53.75,43.0,56.5,42.0,37.0,22.0,-4.0,0.17,3.0,不定,7.2,52.0
2018050219,19,AQI,47.5,67.6,45.6,66.0,56.33333333333334,57.0,44.0,44.33333333333334,20.0,-2.0,0.23,3.0,东南,7.2,53.0
2018050220,20,AQI,68.0,51.2,62.4,61.25,65.33333333333333,62.5,55.25,60.33333333333334,19.0,1.0,0.3,4.0,东北偏东,7.2,66.0
2018050221,21,AQI,39.16666666666666,41.4,54.6,62.75,44.0,30.5,53.75,56.0,19.0,1.0,0.3,5.0,东北,10.8,49.0
2018050222,22,AQI,51.33333333333334,34.6,55.4,77.25,49.0,68.25,59.0,51.33333333333334,17.0,-1.0,0.3,5.0,北,7.2,54.0
2018050223,23,AQI,51.0,39.4,60.6,75.75,57.33333333333334,54.75,49.5,44.33333333333334,18.0,-2.0,0.26,6.0,西北偏北,18.0,53.0
201805030,0,AQI,56.16666666666666,50.6,61.8,81.0,62.0,67.25,53.25,45.0,15.0,-1.0,0.34,6.0,北,10.8,57.0
201805031,1,AQI,57.16666666666666,52.4,64.2,73.75,63.0,61.0,49.75,40.66666666666666,15.0,-2.0,0.31,7.0,东北偏北,10.8,56.0
201805032,2,AQI,54.66666666666666,52.8,61.8,48.5,64.0,54.75,52.0,40.66666666666666,12.0,0.0,0.44,7.0,北,7.2,55.0
201805033,3,AQI,59.16666666666666,48.4,63.2,62.5,70.33333333333333,54.25,44.0,33.333333333333336,9.0,2.0,0.62,7.0,北,7.2,55.0
201805034,4,AQI,70.66666666666667,51.2,64.4,60.0,59.0,55.0,41.75,42.333333333333336,8.0,2.0,0.66,7.0,北,7.2,55.0
201805035,5,AQI,58.33333333333334,45.0,53.8,64.5,52.33333333333334,58.0,34.5,30.66666666666667,10.0,0.0,0.5,7.0,北,10.8,42.0
201805036,6,AQI,50.83333333333334,46.8,55.8,68.0,60.66666666666666,50.5,46.0,41.333333333333336,11.0,0.0,0.47,8.0,东北偏北,7.2,45.0
201805037,7,AQI,54.66666666666666,54.2,56.4,80.75,55.66666666666666,62.5,42.75,43.0,15.0,0.0,0.36,9.0,东北偏北,10.8,53.0
201805038,8,AQI,48.83333333333334,53.0,52.8,64.5,57.66666666666666,61.0,39.75,34.0,18.0,0.0,0.3,10.0,北,10.8,49.0
201805039,9,AQI,43.16666666666666,37.2,39.4,59.75,39.333333333333336,45.25,31.75,26.0,20.0,-4.0,0.2,10.0,东北偏北,10.8,34.0
2018050310,10,AQI,34.166666666666664,32.2,37.4,41.25,30.33333333333333,53.25,32.5,30.33333333333333,21.0,-5.0,0.17,10.0,东北偏北,10.8,28.0
2018050311,11,AQI,32.833333333333336,30.8,32.6,42.0,32.333333333333336,32.0,33.0,33.333333333333336,21.0,-5.0,0.17,9.0,东北偏北,14.4,30.0
2018050312,12,AQI,32.666666666666664,32.2,33.2,35.0,34.666666666666664,30.25,31.25,35.0,22.0,-6.0,0.15,8.0,东,7.2,34.0
2018050313,13,AQI,33.666666666666664,33.8,29.6,34.5,31.33333333333333,37.0,20.25,36.333333333333336,23.0,-7.0,0.13,7.0,不定,10.8,38.0
2018050314,14,AQI,35.0,34.8,38.0,47.0,40.0,42.75,39.75,37.66666666666666,24.0,-4.0,0.15,6.0,南,10.8,42.0
2018050315,15,AQI,46.16666666666666,45.6,40.6,44.25,41.333333333333336,46.5,39.5,38.66666666666666,24.0,-6.0,0.13,4.0,西南,14.4,46.0
2018050316,16,AQI,50.66666666666666,50.4,45.6,44.0,53.66666666666666,51.75,36.0,41.0,24.0,-5.0,0.14,3.0,南,21.6,49.0
2018050317,17,AQI,57.66666666666666,75.4,64.0,64.75,67.66666666666667,60.0,44.0,43.66666666666666,24.0,-4.0,0.15,2.0,南,25.2,58.0
2018050318,18,AQI,71.5,77.8,76.8,62.25,73.33333333333333,63.25,54.0,49.66666666666666,22.0,-3.0,0.19,2.0,南,18.0,70.0
2018050319,19,AQI,61.0,58.4,71.6,76.25,72.66666666666667,64.0,58.75,49.0,20.0,-1.0,0.24,2.0,南,14.4,67.0
2018050320,20,AQI,64.83333333333333,61.0,72.6,75.5,66.0,67.0,58.25,64.33333333333333,18.0,1.0,0.32,2.0,东南偏南,7.2,64.0
2018050321,21,AQI,66.16666666666667,62.8,63.8,75.75,71.0,71.0,62.0,50.0,16.0,3.0,0.42,3.0,东南,7.2,61.0
2018050322,22,AQI,63.66666666666666,65.6,63.2,71.0,65.66666666666667,73.75,70.5,44.66666666666666,14.0,4.0,0.51,2.0,不定,3.6,63.0
2018050323,23,AQI,67.0,69.0,67.4,74.5,68.66666666666667,81.0,64.0,57.0,13.0,4.0,0.54,2.0,不定,3.6,67.0
201805040,0,AQI,69.16666666666667,67.6,72.8,68.25,76.66666666666667,86.75,67.75,46.33333333333334,13.0,4.0,0.54,2.0,不定,3.6,69.0
201805041,1,AQI,66.5,67.6,75.2,60.75,101.0,73.25,54.0,51.33333333333334,11.0,4.0,0.62,2.0,东,3.6,65.0
201805042,2,AQI,67.0,69.0,72.8,63.0,80.66666666666667,72.75,51.75,50.33333333333334,13.0,4.0,0.54,2.0,东,7.2,66.0
201805043,3,AQI,69.0,69.2,74.8,55.0,68.0,63.5,56.5,48.66666666666666,12.0,3.0,0.54,2.0,东北偏东,7.2,63.0
201805044,4,AQI,66.0,67.2,75.4,61.25,67.66666666666667,66.5,51.5,45.33333333333334,11.0,3.0,0.58,1.0,不定,3.6,63.0
201805045,5,AQI,64.0,61.2,79.6,57.5,105.33333333333331,74.0,41.0,43.66666666666666,9.0,5.0,0.76,1.0,不定,3.6,62.0
201805046,6,AQI,73.16666666666667,61.6,83.2,59.25,65.33333333333333,90.0,50.75,48.66666666666666,9.0,6.0,0.82,1.0,不定,3.6,64.0
201805047,7,AQI,88.33333333333331,69.8,85.0,60.0,71.33333333333333,86.0,50.0,60.0,14.0,5.0,0.55,1.0,不定,3.6,69.0
201805048,8,AQI,86.0,62.6,90.2,68.75,80.0,78.5,62.0,60.33333333333334,17.0,5.0,0.45,1.0,不定,3.6,77.0
201805049,9,AQI,87.66666666666669,67.4,99.6,63.0,75.66666666666667,86.0,56.0,58.66666666666666,18.0,5.0,0.42,0.0,不定,7.2,78.0
2018050410,10,AQI,90.83333333333331,82.2,96.6,88.75,85.66666666666667,100.0,62.25,64.66666666666667,20.0,6.0,0.4,0.0,东南偏南,7.2,78.0
2018050411,11,AQI,99.5,94.6,99.4,69.0,82.33333333333333,91.75,68.5,72.33333333333333,22.0,6.0,0.35,-1.0,不定,7.2,81.0
2018050412,12,AQI,96.0,83.6,101.0,71.75,61.0,104.25,70.0,86.0,23.0,7.0,0.36,-2.0,不定,7.2,82.0
2018050413,13,AQI,115.83333333333331,93.2,106.2,70.0,150.33333333333334,99.5,79.0,93.66666666666669,25.0,7.0,0.32,-3.0,不定,7.2,93.0
2018050414,14,AQI,108.33333333333331,99.2,107.0,79.75,85.66666666666667,98.5,87.25,95.0,27.0,8.0,0.3,-4.0,不定,3.6,92.0
2018050415,15,AQI,86.66666666666669,122.4,100.8,76.5,72.66666666666667,98.5,91.0,112.66666666666669,27.0,8.0,0.3,-5.0,东南偏南,14.4,96.0
2018050416,16,AQI,106.83333333333331,128.8,102.0,97.5,96.0,103.5,101.25,118.0,27.0,7.0,0.28,-6.0,西南偏南,14.4,97.0
2018050417,17,AQI,92.0,109.2,111.8,103.25,101.0,111.0,111.25,116.0,27.0,8.0,0.3,-6.0,南,14.4,106.0
2018050418,18,AQI,106.16666666666669,109.2,103.0,108.0,111.0,120.25,113.5,120.66666666666669,26.0,8.0,0.32,-6.0,南,14.4,101.0
2018050419,19,AQI,115.33333333333331,127.4,113.8,128.75,114.33333333333331,129.5,110.0,116.33333333333331,25.0,8.0,0.34,-6.0,西南偏南,14.4,110.0
2018050420,20,AQI,106.0,136.2,114.4,107.0,122.0,128.5,117.25,118.66666666666669,23.0,10.0,0.44,-6.0,南,10.8,113.0
2018050421,21,AQI,113.0,126.2,118.4,107.75,132.33333333333334,144.75,119.5,118.33333333333331,20.0,11.0,0.56,-5.0,不定,3.6,116.0
2018050422,22,AQI,121.16666666666669,125.6,137.0,104.5,133.33333333333334,144.75,129.0,111.0,19.0,13.0,0.68,-5.0,不定,3.6,124.0
2018050423,23,AQI,128.0,117.4,138.8,112.75,128.0,139.25,120.25,116.66666666666669,21.0,11.0,0.53,-6.0,东北偏北,7.2,125.0
201805050,0,AQI,128.66666666666666,129.6,135.2,110.75,126.33333333333331,139.0,119.0,130.0,21.0,11.0,0.53,-5.0,东北,7.2,128.0
201805051,1,AQI,129.83333333333334,122.0,137.2,110.5,125.0,132.25,112.5,125.0,20.0,11.0,0.56,-5.0,不定,3.6,128.0
201805052,2,AQI,132.66666666666666,112.8,132.6,103.25,121.66666666666669,126.25,108.5,117.66666666666669,19.0,11.0,0.6,-5.0,东北偏北,7.2,122.0
201805053,3,AQI,130.5,106.6,131.0,106.5,117.33333333333331,129.0,112.0,118.0,17.0,12.0,0.72,-5.0,北,7.2,120.0
201805054,4,AQI,130.66666666666666,103.6,133.4,113.25,112.0,130.5,104.75,113.33333333333331,17.0,11.0,0.68,-4.0,北,10.8,120.0
201805055,5,AQI,139.16666666666666,98.8,127.4,103.5,117.0,108.5,104.75,112.66666666666669,16.0,11.0,0.72,-4.0,北,10.8,119.0
201805056,6,AQI,129.66666666666666,104.4,119.6,109.75,111.66666666666669,144.75,108.75,109.33333333333331,18.0,11.0,0.64,-3.0,北,7.2,110.0
201805057,7,AQI,125.16666666666669,101.0,113.4,128.5,113.0,127.25,101.5,116.66666666666669,22.0,9.0,0.43,-3.0,东北偏北,10.8,110.0
201805058,8,AQI,113.33333333333331,103.0,114.2,278.5,115.66666666666669,126.75,142.75,109.33333333333331,23.0,7.0,0.36,-2.0,东北偏北,14.4,134.0
201805059,9,AQI,190.16666666666663,130.8,189.0,334.75,114.33333333333331,148.25,300.75,136.0,24.0,5.0,0.29,-1.0,北,14.4,167.0
2018050510,10,AQI,465.5,227.4,375.25,301.5,257.6666666666667,344.25,384.75,194.0,25.0,4.0,0.26,-1.0,东北,14.4,304.0
2018050511,11,AQI,497.66666666666674,299.8,435.8,300.0,345.66666666666674,441.5,461.5,300.0,25.0,2.0,0.22,-1.0,东北偏北,14.4,434.0
2018050512,12,AQI,486.83333333333326,354.8,439.0,259.0,422.0,500.0,402.0,267.6666666666667,26.0,-1.0,0.17,-1.0,东北偏北,25.2,438.0
2018050513,13,AQI,417.0,406.2,417.0,254.5,437.66666666666674,495.75,269.0,213.0,25.0,-2.0,0.17,-2.0,东北偏北,18.0,383.0
2018050514,14,AQI,290.1666666666667,374.6,276.8,207.25,406.66666666666674,426.25,199.75,148.0,24.0,-2.0,0.18,-2.0,东北偏北,14.4,298.0
2018050515,15,AQI,167.0,261.8,159.6,170.5,285.0,308.5,140.75,113.0,24.0,-3.0,0.17,-2.0,东北偏北,21.6,174.0
2018050516,16,AQI,136.83333333333334,170.0,150.8,105.0,242.33333333333331,229.75,114.25,101.66666666666669,24.0,0.0,0.21,-2.0,北,25.2,133.0
2018050517,17,AQI,121.16666666666669,152.4,138.0,98.5,177.33333333333337,181.5,86.25,82.0,23.0,3.0,0.27,-3.0,东北偏东,10.8,117.0
2018050518,18,AQI,117.83333333333331,161.8,121.0,97.0,153.33333333333334,178.5,80.0,73.33333333333333,23.0,5.0,0.31,-2.0,东北,7.2,116.0
2018050519,19,AQI,102.5,150.4,179.2,94.25,133.66666666666666,184.5,79.25,96.66666666666669,22.0,5.0,0.33,-1.0,东北偏北,7.2,104.0
2018050520,20,AQI,89.39999999999998,144.2,178.8,110.25,139.33333333333334,224.0,83.25,230.66666666666663,17.0,9.0,0.59,-1.0,东,3.6,103.0
2018050521,21,AQI,112.66666666666669,131.6,219.2,109.75,128.0,172.5,86.0,169.0,19.0,5.0,0.4,1.0,东南,3.6,102.0
2018050522,22,AQI,208.16666666666663,151.25,225.8,90.75,167.0,200.5,93.75,174.66666666666663,16.0,8.0,0.59,1.0,东南偏东,3.6,143.0
2018050523,23,AQI,220.8333333333333,184.6,206.2,80.25,174.0,201.25,97.25,184.66666666666663,16.0,8.0,0.59,1.0,无风,3.6,159.0
201805060,0,AQI,197.66666666666663,165.8,177.2,81.25,158.66666666666666,184.75,91.5,155.0,14.0,10.0,0.77,1.0,南,3.6,148.0
201805061,1,AQI,160.66666666666666,155.0,154.4,102.0,155.33333333333334,201.0,91.75,141.66666666666666,13.0,8.0,0.72,1.0,东,3.6,139.0
201805062,2,AQI,139.5,145.8,138.6,111.0,138.0,182.75,82.75,133.0,12.0,8.0,0.77,1.0,东北偏东,7.2,133.0
201805063,3,AQI,127.16666666666669,129.8,132.4,113.0,104.33333333333331,219.0,84.5,126.66666666666669,13.0,7.0,0.67,1.0,北,10.8,119.0
201805064,4,AQI,123.83333333333331,130.4,130.8,119.5,107.33333333333331,201.5,86.75,116.66666666666669,12.0,8.0,0.77,1.0,不定,3.6,114.0
201805065,5,AQI,123.66666666666669,126.0,130.6,127.75,119.66666666666669,160.75,80.25,116.0,13.0,7.0,0.67,1.0,西北偏北,3.6,113.0
201805066,6,AQI,141.16666666666666,124.4,133.2,131.0,136.66666666666666,131.0,79.0,111.33333333333331,12.0,8.0,0.77,1.0,北,10.8,113.0
201805067,7,AQI,150.83333333333334,137.8,134.4,134.0,128.0,142.75,86.5,114.33333333333331,16.0,8.0,0.59,1.0,北,10.8,120.0
201805068,8,AQI,147.5,142.8,134.8,132.75,133.33333333333334,139.0,91.0,118.0,20.0,8.0,0.46,1.0,北,10.8,119.0
201805069,9,AQI,136.83333333333334,134.4,140.8,133.0,141.66666666666666,136.0,95.75,134.0,22.0,7.0,0.38,1.0,西北偏北,7.2,128.0
2018050610,10,AQI,147.0,130.4,139.2,143.75,152.33333333333334,141.0,104.0,136.66666666666666,22.0,7.0,0.38,1.0,西北偏北,7.2,130.0
2018050611,11,AQI,162.16666666666666,132.2,144.8,129.5,156.33333333333334,143.5,128.25,153.66666666666666,25.0,6.0,0.29,0.0,西南偏西,7.2,141.0
2018050612,12,AQI,160.66666666666666,128.4,132.2,114.75,136.66666666666666,142.25,132.25,140.33333333333334,27.0,6.0,0.26,-1.0,南,10.8,131.0
2018050613,13,AQI,142.66666666666666,124.4,114.6,100.0,114.33333333333331,128.0,101.25,102.66666666666669,28.0,2.0,0.19,-2.0,不定,7.2,108.0
2018050614,14,AQI,108.83333333333331,126.2,94.4,99.75,118.33333333333331,123.75,80.5,87.0,28.0,0.0,0.16,-3.0,不定,7.2,102.0
2018050615,15,AQI,111.83333333333331,117.4,100.4,99.5,123.33333333333331,116.75,89.5,84.33333333333333,29.0,2.0,0.18,-4.0,西南偏南,10.8,109.0
2018050616,16,AQI,112.16666666666669,119.6,111.6,99.75,140.33333333333334,123.0,101.25,83.0,28.0,3.0,0.2,-4.0,西南偏南,18.0,119.0
2018050617,17,AQI,110.0,119.8,113.2,114.0,131.0,131.0,108.75,96.33333333333331,28.0,6.0,0.25,-5.0,西南偏南,18.0,119.0
2018050618,18,AQI,111.66666666666669,113.6,118.2,131.66666666666666,133.33333333333334,128.0,119.0,111.0,27.0,6.0,0.26,-4.0,西南,21.6,125.0
